,id,POI,rating,recensione,FEEL_IT
1070,66374450e18e1c186ce07f50,La Caletta,2,"Tutto bene fino alle 14, poi la musica di sottofondo è diventata discoteca all'aperto con volume eccessivo, tanto da non poter scambiare una parola, soprattutto a danno delle famiglie con bambini. Alla richiesta di moderare il volume risposta negativa e poco garbata, secondo loro avrei dovuto.
informarmi meglio su Istagram non solo sul sito web. Quando poi alcuni clienti abituali hanno chiesto di alzare il volume sono stati prontamente esauditi
Forse i 5 euro di sovraprezzo per il week-end servono a farsi rovinare i timpani dal DJ
Dicono di essere inclusivi, ma non con tutti ",negative
1071,66374450e18e1c186ce07f51,Chiesa di San Cipriano,4,"Un posto molto bello e tranquillo situato all'ingresso delle Fonti del Clitunno, venendo da Spoleto, nei periodi d'estate nel bellissimo prato antistante prendono vita molti spettacoli teatrali, musicali e non solo, spesso la bellissima cornice Campellina è utilizzata per proiezioni di cinema sotto le stelle....da visitare!!!",positive
1072,66374450e18e1c186ce07f52,Oratorio di San Sebastiano,4,"La visita all’Oratorio di San Sebastiano, luogo non sempre accessibile, è avvenuta per caso visitando il mercatino dell’antiquariato di Pissignano. Quest’ultimo si svolge nella piccola frazione e si estende oltre, con espositori anche lungo la strada che da Spoleto conduce a Campello sul Clitunno. Questo piccolo edificio, destinato al culto, è ubicato poco distante dalle famose Fonti del Clitunno. L’oratorio è stato eretto e dedicato a San Sebastiano, come voto dalla comunità di Campello Alto, in segno di devozione al Santo consacrato protettore dalla peste, per essere sopravvissuti alla devastante epidemia pestilenziale che flagellò queste zone tra il 1522 ed il 1528. All’interno dell’edicola votiva l’iconografia sulla parete di fondo dell’oratorio è un affresco di Giovanni di Pietro detto lo Spagna. L’opera rappresenta la Madonna con Bambino in gloria tra San Sebastiano e San Rocco, santi rappresentati anche in altri affreschi di località limitrofe. Le pareti laterali sono adornate con cinque affreschi di scuola spagnesca ed anche il piccolo altare, in muratura, ivi presente, è completamente dipinto con il martirio di San Sebastiano.",positive
1073,66374450e18e1c186ce07f52,Oratorio di San Sebastiano,4,E' una chiesetta quasi sempre chiusa ma se si ha la fortuna di avere la possibilità di accedervi è veramente suggestiva,positive
1074,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Non facilissimo da trovare, con segnaletica che potrebbe essere ammodernata e realizzata in maniera più accurata. Il sito è piccolo, la visita può durare anche solo 5 minuti, giusto il tempo di salire le scale e leggere i pannelli informativi. Tutto piuttosto scarno come esperienza culturale, si potrebbe offrire qualcosa in più al visitatore, che paga comunque 3 euro per entrare",positive
1075,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Passate le fonti, e proseguendo in direzione Trevi, a sinistra una indicazione porta ad una parallela della strada principale con la quale si arriva ad un piccolo parcheggio. Il biglietto costa 4 euro, forse un pò sovradimensionato per una visita comunque rapida.",positive
1076,66374450e18e1c186ce07f53,Tempietto del Clitunno,2,Il tempietto è veramente carino ed è assolutamente consigliabile se si è in zona. Sicuramente è una testimonianza storica interessante. Purtroppo il prezzo dell'ingresso è un po' caro 4 euro anche se i bambini non pagano. La visita è veramente breve in quanto il monumento è piccolo e non c'è altro da vedere. Ci si sofferma 10 o 15 minuti  al massimo per farsi qualche foto e leggerne la storia.,positive
1077,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,Sicuramente interessante e da rivalutare. Però il biglietto vdi 4 euro è senza dubbio troppo caro visto che il tempio si visita in 10 minuti. Assurdo che non sia possibile una accoppiata vol biglietto delle fonti,negative
1078,66374450e18e1c186ce07f53,Tempietto del Clitunno,3,"Il Tempietto di San Salvatore, situato a Campello sul Clitunno e perciò anche chiamato ""Tempietto del Clitunno"", é un piccolo tempio edificato in epoca longobarda, dichiarato Patrimonio mondiale UNESCO nel 2011.
Il tempietto é costituito da un pronai di cinque colonne, ornate in sommità da capitelli corinzi.
La chiesa é distinta in una superiore e una inferiore. All'interno della chiesa superiore, si possono notare affreschi risalenti all'VIII secolo e splendide decorazioni, tipiche dell'arte longobarda.
La cripta non sono altro che due ambienti con un altro accesso, distinti tra loro ma suggestivi.
L'ingresso é a pagamento e la visita é consigliata.",positive
1079,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"Un posto dove si respira tranquillità e dove ci si può permettere di tornare bambini. Un'oasi tenuta benissimo ( per questo vale la pena pagare il biglietto di ingresso 3€) immersa nel verde e piena di stupendi germani reali cigni e altre oche a cui si può dare da mangiare acquistando un sacchetto all'ingresso.
Tornerei molto volentieri ",positive
1080,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"meraviglioso spazio naturale dove passeggiare e ritrovare la pace. 3€ il costo del biglietto, onesto perché davvero ne vale la pena.",positive
1081,66374450e18e1c186ce07f54,Le Fonti del Clitunno,5,"Il parco è meraviglioso, sembra di stare in un mondo fatato. Ci sono tantissime anatre che nuotano tranquille in acque limpidissime e ci sono due cigni bellissimi. In questo periodo il foliage è incantevole. ",positive
1082,66374450e18e1c186ce07f54,Le Fonti del Clitunno,4,"e' un parco verde molto grazioso e calmo, dove fare passeggiate tra laghetti e paperette in mezzo ai salici. ottimo per un relax",positive
1083,66374450e18e1c186ce07f54,Le Fonti del Clitunno,1,"Niente di più di un parchetto con due paperelle oltretutto non tenuto bene.
Non vale la visita e soprattutto il biglietto.",negative
1084,66374450e18e1c186ce07f55,Tartufi e Funghi Fortunati Antonio,5,Passo sempre da questo negozio ogni volta che faccio qualche giorno di vacanza in umbria con la mia famiglia. Si possono trovare ottimi prodotti tipici umbri ed un ottimo tartufo estivo che mi porto in Lombardia e preparo una particolare salsa che poi congelo e utilizzo poi per ottimi piatti. Se passate in zona fate un giro e se vi piace il tartufo approfittatene.,positive
1085,66374450e18e1c186ce07f56,Castello Di Acera,5,"L'antico castello di Acera risalente al sec. XIII, si trova a circa 900 metri di altitudine, nel territorio del comune di Campello sul Clitunno. 
 Luogo incantevole immerso nella natura, ideale per chi vuole rigenerarsi nella spiritualità e nel silenzio passeggiando lungo i sentieri montani avvolti dai profumi e dai colori della natura incontaminata.
",positive
1086,66374450e18e1c186ce07f56,Castello Di Acera,5,"Un affascinante castrum (ecco perché viene chiamato castello!) ovvero nucleo fortificato medievale dalle case tutte in pietra immerse nel verde. Un posto magico, un tempo terra di pastori, che offre riposo e contatto diretto con la natura. Un luogo ideale per rigenerarsi, trascorrendovi qualche giorno in assoluta libertà.  Da visitare: il paese,  la chiesa di san Biagio, l'oratorio di Santa Maria con i suoi affreschi, il piccolo museo dedicato alla pastorizia, la fonte dall'acqua purissima appena sotto il paese. Magnifiche albe e suggestivi tramonti. Al mattino presto si può salire per il sentiero che conduce in Valnerina, passare accanto alle tartufaie e alle grandi querce. Il paese è ideale per i bambini che possono  essere lasciati liberi di scorrazzare tra le viuzze alla scoperta di farfalle, api e fiori spontanei.  Possibilità di soggiorno e piscina d'acqua dolce",positive
1087,66374450e18e1c186ce07f56,Castello Di Acera,5,"Borghetto storico incantevole, con albergo dislocatto e servizio di psicina climatizatta per gli ospiti. quando a vale fanno 40 gradi, quà non fanno più di trenta ed alla sera si sfiorano i 20. uo oasi di freschezza e natura... persone gentilissime ti fanno subito trovare al proprio aggio... si riposa benissimo",positive
1088,66374450e18e1c186ce07f56,Castello Di Acera,5,"Ottima tappa vicino a Rasiglia. Un piccolo borgo - castello tenuto in maniera impeccabile e immerso nella natura… certo, non c’è nessuna attività come bar o negozi ma comunque bello da visitare",positive
1089,66374450e18e1c186ce07f56,Castello Di Acera,5,"Borgo di montagna molto ben tenuto, i pochi abitanti ti accolgono con disponibilità e sorriso il proprietario del B&b ci ha raccontato la storia del paese e della vita concentrata sulla pastorizia di questo angolo sperduto della Umbria.Visita molto interresante",positive
1090,66374450e18e1c186ce07f57,Rafting Nomad,5,"Percorso facile, carino e divertente adatto a grandi e piccoli. Noi siamo andati con nostra figlia di 8 anni.
La nostra guida giulian molto simpatico ci ha fatto divertire tra schizzi e tuffi .
Un bel pomeriggio
Grazie ",positive
1091,66374450e18e1c186ce07f58,Life Italian Style,5,"Jennifer conosce i posti migliori per assaporare i gioielli dell'Umbria. Questa gita ci ha portato a un panificio a chilometri zero, ad una fattoria locale per imparare a fare pasta e formaggio oltre che a goderci un pasto gustoso. Un punto a favore è stato poter gustare l'olio d'oliva appena spremuto. Questo è stato un giorno speso bene.",positive
1092,66374450e18e1c186ce07f58,Life Italian Style,5,"Preparata, competente e profonda ho conoscitrice delle realtà enogastronomiche-esperienziali locali, Jennifer è una garanzia per chi vuole rendere indimenticabili le proprie vacanze in Umbria.  Consigliatissimo un percorso con Life italian Style, da provare assolutamente. ",positive
1093,66374450e18e1c186ce07f59,Chiesa di San Biagio,3,"La chiesa di San Biagio, in stile romanico e che conserva la facciata originaria in pietre bianche e rosa con un portale decorato in legno, è probabilmente l'edificio di maggior rilievo storico-artistico di Cannara; l'interno, a un solo ambiente di ridotte dimensioni, conserva qua e là varie opere di medio interesse, fra cui una tela cinquecentesca con la Trinità.

Se è arduo anche solo azzardare un paragone con le chiese artistiche più rilevanti dell'Umbria, San Biagio può comunque meritare un'occhiata se ci si trova a passare da Cannara.",positive
1094,66374450e18e1c186ce07f59,Chiesa di San Biagio,3,"Piccolina, ad aula unica, la chiesa di San Biagio è l'unica di Cannara ad aver conservato l'aspetto medievale, con la facciata aperta sul fianco decorata con file alternate di pietra bianca e rosa e il portale sobriamente scolpito. L'interno ospite alcune opere d'arte. Interessante, merita l'entrata.",positive
1095,66374450e18e1c186ce07f59,Chiesa di San Biagio,4,Struttura monolocale caratteristica degli edifici religiosi visitati a Cannara e dintorni. Belli gli affreschi e le statue esposte e locali e curato e luminoso. Merita la visita,positive
1096,66374450e18e1c186ce07f59,Chiesa di San Biagio,4,"tardo romanico umbro, conserva l'antica facciata- XIII secolo- ospita all'intero una tela cinquecentesca raffigurante la Trinità e la statua della Vergine. ",positive
1097,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"La chiesa risale in origine al XII sec.  poi trasformata in un impianto a croce greca nel XVIII secolo . Le trasformazioni  strutturali sono facilmente  leggibili nelle murature esterne.
Era sede anticamente  di una confraternita detta  'della buona morte' , che prestava assistenza e conforto religioso  ai condannati alla pena capitale.
La chiesa ad oggi è chiusa, danneggiata dal terremoto del 1997, si dice interessata da lavori di restauro ma nella pratica dei fatti non si nota alcuna attività cantieristica. 
La facciata, oggi, è adibita ad uso  impropio di  ' deposito ' per sedie e tavolini dei vicini locali . La  cosidetta 'movida' la fa da padrone, calpestando e snaturalizzando il centro storico in virtù,della pecunia che novelle orde barbariche portano. E le stelle stanno a guardare.....",negative
1098,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,4,"E' una dei luoghi di culto più antichi di Foligno La chiesa viene considerata tra le più antiche di Foligno, se ne ha infatti traccia sin dal 1148 a croce greca, cosa abbastanza rara  frutto infatti di una ristrutturazione effettuata intorno alla metà del ‘700. Detto anche Oratorio della Morte perché  ospitava la Confraternita  che aveva il compito di accompagnare e prestare gli ultimi uffici religiosi ai condannati alla pena capitale.",negative
1099,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"Pieno centro storico, bella facciata essenziale, antica ma non decadente, che inviterebbe a scoprirne l’interno, ma non è possibile: la chiesa è da tempo inagibile.  Si limita a fare da sfondo ad una fontana-monumento moderna e a una piazzetta parcheggio in parte occupata da tavolini di pubblici esercizi affollati soprattutto di sera: siamo in piena zona della movida notturna e dall’ora dell’aperitivo in poi  il luogo diventa super affollato. Ma Sant’Apollinare continua silenziosa ad assistere a tutto ciò inerte.",negative
1100,66374450e18e1c186ce07f5a,Chiesa di Santâ€²Apollinare,3,"E' una delle chiese più antiche di Foligno, conosciuta anche come chiesa della Morte perché un tempo ospitava l'omonima Confraternita. Si affaccia su piazza Don Minzoni in pieno centro storico. Peccato sia chiusa.",negative
1101,66374450e18e1c186ce07f5b,Chiesa di San Matteo,3,"La chiesa di San Matteo domina il minuscolo borgo di Cannara con l'altezza del suo campanile e le sue dimensioni, quasi sproporzionate rispetto alla modestia dell'abitato; in stile settecentesco, conserva all'interno una tavola medievale raffigurante una Madonna con Bambino. Non certo fra le chiese più interessanti dell'Umbria, ma se per qualche motivo si passasse in zona si può dare un'occhiata.",positive
